dim,hidden_mult,activation,dtype,fp8,class,device,measurement,value
1024,8,relu2,float32,False,PreCompiledMLP,mps,Forward Time (ms),11.553908296627924
1024,8,relu2,float32,False,PreCompiledMLP,mps,Backward Time (ms),28.070383303565904
1024,8,relu2,float16,False,MLP,mps,Forward Time (ms),15.468312503071502
1024,8,relu2,float16,False,MLP,mps,Backward Time (ms),24.8779957939405
1024,8,relu2,float16,False,PreCompiledMLP,mps,Forward Time (ms),10.79904169891961
1024,8,relu2,float16,False,PreCompiledMLP,mps,Backward Time (ms),23.782108299201354
1024,8,relu2,bfloat16,False,MLP,mps,Forward Time (ms),23.45994579955004
1024,8,relu2,bfloat16,False,MLP,mps,Backward Time (ms),36.00202510133386
1024,8,relu2,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),18.52579159894958
1024,8,relu2,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),36.100491700926796
1024,8,silu,float32,False,MLP,mps,Forward Time (ms),12.3743416974321
1024,8,silu,float32,False,MLP,mps,Backward Time (ms),26.44753740169108
1024,8,silu,float32,False,PreCompiledMLP,mps,Forward Time (ms),11.449291702592745
1024,8,silu,float32,False,PreCompiledMLP,mps,Backward Time (ms),28.359437501057982
1024,8,silu,float16,False,MLP,mps,Forward Time (ms),13.846479199128225
1024,8,silu,float16,False,MLP,mps,Backward Time (ms),22.81184169696644
1024,8,silu,float16,False,PreCompiledMLP,mps,Forward Time (ms),10.578558297129348
1024,8,silu,float16,False,PreCompiledMLP,mps,Backward Time (ms),23.269100103061646
1024,8,silu,bfloat16,False,MLP,mps,Forward Time (ms),21.640679199481383
1024,8,silu,bfloat16,False,MLP,mps,Backward Time (ms),34.56766669987701
1024,8,silu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),18.53580840397626
1024,8,silu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),35.32931659719907
2048,2,relu,float32,False,MLP,mps,Forward Time (ms),12.039387499680743
2048,2,relu,float32,False,MLP,mps,Backward Time (ms),27.3220915987622
2048,2,relu,float32,False,PreCompiledMLP,mps,Forward Time (ms),11.009308398934081
2048,2,relu,float32,False,PreCompiledMLP,mps,Backward Time (ms),22.19325409969315
2048,2,relu,float16,False,MLP,mps,Forward Time (ms),12.673383299261332
2048,2,relu,float16,False,MLP,mps,Backward Time (ms),22.893629199825227
2048,2,relu,float16,False,PreCompiledMLP,mps,Forward Time (ms),9.965200000442564
2048,2,relu,float16,False,PreCompiledMLP,mps,Backward Time (ms),21.804395801154897
2048,2,relu,bfloat16,False,MLP,mps,Forward Time (ms),20.962862495798618
2048,2,relu,bfloat16,False,MLP,mps,Backward Time (ms),34.422208403702825
2048,2,relu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),18.059608299518004
